submission_id,problem_id,programming_language,verdict,dataset_source,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,target_feedback_action
22154267,66/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,80,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
22021902,66/B,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,80,0,1,1,1,NONE,False,False,35,0,NO_FEEDBACK
22004631,66/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,80,0,1,1,1,NONE,False,False,87,0,NO_FEEDBACK
17338209,66/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,100,0,1,1,1,NONE,False,False,53,0,NO_FEEDBACK
17325308,66/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,100,0,1,1,1,NONE,False,False,40,0,NO_FEEDBACK
326023,66/C,MS C++,OK,selected_accepted,SUCCESS,LOW,True,100,0,1,1,1,NONE,False,False,85,0,NO_FEEDBACK
325350,66/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,100,0,1,1,1,NONE,False,False,85,0,NO_FEEDBACK
326955,66/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,100,0,1,1,1,NONE,False,False,88,0,NO_FEEDBACK
4388157,66/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,75,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
5640149,66/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,75,0,1,1,1,NONE,False,False,59,0,NO_FEEDBACK
326058,66/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,75,0,1,1,1,NONE,False,False,53,0,NO_FEEDBACK
328928,66/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,75,0,1,1,1,NONE,False,False,53,0,NO_FEEDBACK
328725,66/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,75,0,1,1,1,NONE,False,False,54,0,NO_FEEDBACK
22215119,660/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,23,0,1,1,1,NONE,False,False,27,0,NO_FEEDBACK
22161872,660/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,23,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
22017405,660/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,23,0,1,1,1,NONE,False,False,43,0,NO_FEEDBACK
22014341,660/B,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,23,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
22010442,660/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,23,0,1,1,1,NONE,False,False,48,0,NO_FEEDBACK
20891629,660/C,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,325,0,NO_FEEDBACK
18358495,660/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,101,0,NO_FEEDBACK
20435182,660/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,117,0,NO_FEEDBACK
20435146,660/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,117,0,NO_FEEDBACK
17234886,660/D,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,72,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
18642241,660/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,72,0,1,1,1,NONE,False,False,40,0,NO_FEEDBACK
19918213,660/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,72,0,1,1,1,NONE,False,False,65,0,NO_FEEDBACK
21692839,660/D,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,72,0,1,1,1,NONE,False,False,151,0,NO_FEEDBACK
17235277,660/D,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,72,0,1,1,1,NONE,False,False,27,0,NO_FEEDBACK
18985157,660/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,7,0,1,1,1,NONE,False,False,29,0,NO_FEEDBACK
18636839,660/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,7,0,1,1,1,NONE,False,False,31,0,NO_FEEDBACK
18511131,660/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,7,0,1,1,1,NONE,False,False,119,0,NO_FEEDBACK
17297253,660/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,7,0,1,1,1,NONE,False,False,57,0,NO_FEEDBACK
17285520,660/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,7,0,1,1,1,NONE,False,False,22,0,NO_FEEDBACK
18738656,660/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,133,0,NO_FEEDBACK
17239173,660/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,121,0,NO_FEEDBACK
21757608,660/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,313,0,NO_FEEDBACK
22089841,660/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,187,0,NO_FEEDBACK
18610643,660/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,124,0,NO_FEEDBACK
17428675,662/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,140,0,1,1,1,NONE,False,False,62,0,NO_FEEDBACK
17328821,662/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,140,0,1,1,1,NONE,False,False,193,0,NO_FEEDBACK
18153150,662/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,140,0,1,1,1,NONE,False,False,124,0,NO_FEEDBACK
17328265,662/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,140,0,1,1,1,NONE,False,False,59,0,NO_FEEDBACK
20900339,662/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,140,0,1,1,1,NONE,False,False,80,0,NO_FEEDBACK
21013251,662/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,121,0,NO_FEEDBACK
21002505,662/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,121,0,NO_FEEDBACK
17399789,662/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,64,0,NO_FEEDBACK
20939820,662/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,64,0,NO_FEEDBACK
20998839,662/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,76,0,NO_FEEDBACK
22214611,662/D,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,45,0,1,1,1,NONE,False,False,110,0,NO_FEEDBACK
22029890,662/D,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,45,0,1,1,1,NONE,False,False,50,0,NO_FEEDBACK
21891833,662/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,45,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
21719706,662/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,45,0,1,1,1,NONE,False,False,101,0,NO_FEEDBACK
20937071,662/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,45,0,1,1,1,NONE,False,False,201,0,NO_FEEDBACK
20928882,662/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,65,0,1,1,1,NONE,False,False,283,0,NO_FEEDBACK
18896702,662/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,65,0,1,1,1,NONE,False,False,134,0,NO_FEEDBACK
19470988,662/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,65,0,1,1,1,NONE,False,False,237,0,NO_FEEDBACK
17350825,662/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,65,0,1,1,1,NONE,False,False,129,0,NO_FEEDBACK
17329285,662/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,65,0,1,1,1,NONE,False,False,161,0,NO_FEEDBACK
22187889,664/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,31,0,NO_FEEDBACK
22179499,664/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,21,0,NO_FEEDBACK
22179007,664/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,43,0,NO_FEEDBACK
22177991,664/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,17,0,NO_FEEDBACK
22176359,664/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,21,0,NO_FEEDBACK
22158143,665/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,31,0,1,1,1,NONE,False,False,61,0,NO_FEEDBACK
21894186,665/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,31,0,1,1,1,NONE,False,False,61,0,NO_FEEDBACK
21776603,665/A,MS C++,OK,selected_accepted,SUCCESS,LOW,True,31,0,1,1,1,NONE,False,False,49,0,NO_FEEDBACK
21244477,665/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,31,0,1,1,1,NONE,False,False,119,0,NO_FEEDBACK
20810565,665/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,31,0,1,1,1,NONE,False,False,133,0,NO_FEEDBACK
21776195,665/B,MS C++,OK,selected_accepted,SUCCESS,LOW,True,10,0,1,1,1,NONE,False,False,71,0,NO_FEEDBACK
17401933,665/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,10,0,1,1,1,NONE,False,False,38,0,NO_FEEDBACK
21982819,665/B,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,10,0,1,1,1,NONE,False,False,77,0,NO_FEEDBACK
21907883,665/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,10,0,1,1,1,NONE,False,False,101,0,NO_FEEDBACK
21897727,665/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,10,0,1,1,1,NONE,False,False,75,0,NO_FEEDBACK
17407651,665/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,62,0,NO_FEEDBACK
17404958,665/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,65,0,NO_FEEDBACK
18911644,665/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,155,0,NO_FEEDBACK
17407878,665/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,166,0,NO_FEEDBACK
19581035,665/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,28,0,1,1,1,NONE,False,False,213,0,NO_FEEDBACK
19108146,665/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,27,0,1,1,1,NONE,False,False,257,0,NO_FEEDBACK
17714441,665/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,27,0,1,1,1,NONE,False,False,112,0,NO_FEEDBACK
17428742,665/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,27,0,1,1,1,NONE,False,False,130,0,NO_FEEDBACK
17516721,665/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,27,0,1,1,1,NONE,False,False,98,0,NO_FEEDBACK
17516711,665/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,27,0,1,1,1,NONE,False,False,98,0,NO_FEEDBACK
20337108,666/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,48,0,1,1,1,NONE,False,False,49,0,NO_FEEDBACK
19576286,666/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,48,0,1,1,1,NONE,False,False,177,0,NO_FEEDBACK
19392876,666/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,48,0,1,1,1,NONE,False,False,111,0,NO_FEEDBACK
19300495,666/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,48,0,1,1,1,NONE,False,False,46,0,NO_FEEDBACK
18862731,666/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,48,0,1,1,1,NONE,False,False,95,0,NO_FEEDBACK
18607540,666/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,25,0,1,1,1,NONE,False,False,105,0,NO_FEEDBACK
18210224,666/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,25,0,1,1,1,NONE,False,False,80,0,NO_FEEDBACK
18069634,666/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,25,0,1,1,1,NONE,False,False,198,0,NO_FEEDBACK
17829630,666/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,25,0,1,1,1,NONE,False,False,54,0,NO_FEEDBACK
17829833,666/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,25,0,1,1,1,NONE,False,False,59,0,NO_FEEDBACK
17820760,666/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,50,0,1,1,1,NONE,False,False,236,0,NO_FEEDBACK
17826525,666/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,50,0,1,1,1,NONE,False,False,220,0,NO_FEEDBACK
17988355,666/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,50,0,1,1,1,NONE,False,False,159,0,NO_FEEDBACK
18920760,666/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,50,0,1,1,1,NONE,False,False,131,0,NO_FEEDBACK
17826856,666/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,50,0,1,1,1,NONE,False,False,178,0,NO_FEEDBACK
21002455,667/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,51,0,1,1,1,NONE,False,False,155,0,NO_FEEDBACK
18826382,667/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,51,0,1,1,1,NONE,False,False,35,0,NO_FEEDBACK
17573931,667/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,51,0,1,1,1,NONE,False,False,25,0,NO_FEEDBACK
17575464,667/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,51,0,1,1,1,NONE,False,False,33,0,NO_FEEDBACK
17572152,667/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,51,0,1,1,1,NONE,False,False,43,0,NO_FEEDBACK
22166908,669/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,26,0,1,1,1,NONE,False,False,31,0,NO_FEEDBACK
21778938,669/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,26,0,1,1,1,NONE,False,False,71,0,NO_FEEDBACK
21697268,669/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,26,0,1,1,1,NONE,False,False,51,0,NO_FEEDBACK
21666381,669/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,26,0,1,1,1,NONE,False,False,37,0,NO_FEEDBACK
21665321,669/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,26,0,1,1,1,NONE,False,False,46,0,NO_FEEDBACK
335230,67/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,43,0,1,1,1,NONE,False,False,44,0,NO_FEEDBACK
3517371,67/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,43,0,1,1,1,NONE,False,False,18,0,NO_FEEDBACK
3503916,67/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,43,0,1,1,1,NONE,False,False,24,0,NO_FEEDBACK
3503752,67/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,43,0,1,1,1,NONE,False,False,37,0,NO_FEEDBACK
3293206,67/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,43,0,1,1,1,NONE,False,False,27,0,NO_FEEDBACK
334512,67/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,34,0,NO_FEEDBACK
333019,67/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,38,0,NO_FEEDBACK
3503763,67/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,14,0,NO_FEEDBACK
3503664,67/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,29,0,NO_FEEDBACK
3503501,67/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,38,0,1,1,1,NONE,False,False,29,0,NO_FEEDBACK
2923249,67/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,44,0,1,1,1,NONE,False,False,37,0,NO_FEEDBACK
346809,67/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,44,0,1,1,1,NONE,False,False,33,0,NO_FEEDBACK
1809229,67/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,44,0,1,1,1,NONE,False,False,42,0,NO_FEEDBACK
484594,67/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,44,0,1,1,1,NONE,False,False,38,0,NO_FEEDBACK
337643,67/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,44,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
334508,67/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,59,0,1,1,1,NONE,False,False,62,0,NO_FEEDBACK
333830,67/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,59,0,1,1,1,NONE,False,False,70,0,NO_FEEDBACK
333296,67/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,59,0,1,1,1,NONE,False,False,71,0,NO_FEEDBACK
335476,67/D,MS C++,OK,selected_accepted,SUCCESS,LOW,True,59,0,1,1,1,NONE,False,False,47,0,NO_FEEDBACK
334565,67/D,MS C++,OK,selected_accepted,SUCCESS,LOW,True,59,0,1,1,1,NONE,False,False,61,0,NO_FEEDBACK
335434,67/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,49,0,NO_FEEDBACK
333474,67/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,75,0,NO_FEEDBACK
335709,67/E,MS C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,141,0,NO_FEEDBACK
335185,67/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,54,0,1,1,1,NONE,False,False,76,0,NO_FEEDBACK
22183034,670/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,198,0,1,1,1,NONE,False,False,27,0,NO_FEEDBACK
22107601,670/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,198,0,1,1,1,NONE,False,False,35,0,NO_FEEDBACK
22084168,670/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,198,0,1,1,1,NONE,False,False,43,0,NO_FEEDBACK
22029264,670/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,198,0,1,1,1,NONE,False,False,17,0,NO_FEEDBACK
21986044,670/A,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,198,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
17723756,670/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,143,0,1,1,1,NONE,False,False,50,0,NO_FEEDBACK
17722999,670/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,143,0,1,1,1,NONE,False,False,219,0,NO_FEEDBACK
17728381,670/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,143,0,1,1,1,NONE,False,False,183,0,NO_FEEDBACK
21871623,670/B,MS C++,OK,selected_accepted,SUCCESS,LOW,True,143,0,1,1,1,NONE,False,False,67,0,NO_FEEDBACK
18068058,670/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,143,0,1,1,1,NONE,False,False,77,0,NO_FEEDBACK
17727010,670/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,138,0,1,1,1,NONE,False,False,63,0,NO_FEEDBACK
17728632,670/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,138,0,1,1,1,NONE,False,False,138,0,NO_FEEDBACK
18911570,670/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,138,0,1,1,1,NONE,False,False,105,0,NO_FEEDBACK
17729754,670/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,138,0,1,1,1,NONE,False,False,45,0,NO_FEEDBACK
17728675,670/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,138,0,1,1,1,NONE,False,False,76,0,NO_FEEDBACK
22200527,670/D1,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,119,0,1,1,1,NONE,False,False,79,0,NO_FEEDBACK
22182380,670/D1,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,119,0,1,1,1,NONE,False,False,113,0,NO_FEEDBACK
22169784,670/D1,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,119,0,1,1,1,NONE,False,False,121,0,NO_FEEDBACK
22118732,670/D1,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,119,0,1,1,1,NONE,False,False,47,0,NO_FEEDBACK
22054946,670/D1,MS C++,OK,selected_accepted,SUCCESS,LOW,True,119,0,1,1,1,NONE,False,False,101,0,NO_FEEDBACK
17741519,670/D2,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,150,0,1,1,1,NONE,False,False,70,0,NO_FEEDBACK
17732754,670/D2,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,150,0,1,1,1,NONE,False,False,82,0,NO_FEEDBACK
17730303,670/D2,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,150,0,1,1,1,NONE,False,False,68,0,NO_FEEDBACK
17726156,670/D2,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,150,0,1,1,1,NONE,False,False,82,0,NO_FEEDBACK
17732363,670/D2,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,150,0,1,1,1,NONE,False,False,65,0,NO_FEEDBACK
17737545,670/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,96,0,1,1,1,NONE,False,False,98,0,NO_FEEDBACK
22160361,670/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,96,0,1,1,1,NONE,False,False,247,0,NO_FEEDBACK
17742068,670/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,96,0,1,1,1,NONE,False,False,123,0,NO_FEEDBACK
17743266,670/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,96,0,1,1,1,NONE,False,False,138,0,NO_FEEDBACK
17741060,670/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,96,0,1,1,1,NONE,False,False,72,0,NO_FEEDBACK
17760258,670/F,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,118,0,1,1,1,NONE,False,False,48,0,NO_FEEDBACK
17747548,670/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,118,0,1,1,1,NONE,False,False,127,0,NO_FEEDBACK
17746214,670/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,118,0,1,1,1,NONE,False,False,108,0,NO_FEEDBACK
17744174,670/F,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,118,0,1,1,1,NONE,False,False,153,0,NO_FEEDBACK
19856399,671/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,60,0,1,1,1,NONE,False,False,194,0,NO_FEEDBACK
17856669,671/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,60,0,1,1,1,NONE,False,False,101,0,NO_FEEDBACK
17853279,671/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,60,0,1,1,1,NONE,False,False,67,0,NO_FEEDBACK
17853960,671/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,60,0,1,1,1,NONE,False,False,247,0,NO_FEEDBACK
18490401,671/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,60,0,1,1,1,NONE,False,False,157,0,NO_FEEDBACK
17861505,671/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,57,0,1,1,1,NONE,False,False,154,0,NO_FEEDBACK
18600667,671/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,57,0,1,1,1,NONE,False,False,81,0,NO_FEEDBACK
19423343,671/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,57,0,1,1,1,NONE,False,False,265,0,NO_FEEDBACK
18502019,671/C,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,57,0,1,1,1,NONE,False,False,263,0,NO_FEEDBACK
17860617,671/C,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,57,0,1,1,1,NONE,False,False,78,0,NO_FEEDBACK
18167540,671/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,82,0,1,1,1,NONE,False,False,251,0,NO_FEEDBACK
18166637,671/D,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,82,0,1,1,1,NONE,False,False,463,0,NO_FEEDBACK
18374136,671/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,82,0,1,1,1,NONE,False,False,192,0,NO_FEEDBACK
19038612,671/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,82,0,1,1,1,NONE,False,False,180,0,NO_FEEDBACK
17885941,671/D,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,82,0,1,1,1,NONE,False,False,116,0,NO_FEEDBACK
17975078,671/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,84,0,1,1,1,NONE,False,False,162,0,NO_FEEDBACK
18066931,671/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,84,0,1,1,1,NONE,False,False,162,0,NO_FEEDBACK
19444965,671/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,84,0,1,1,1,NONE,False,False,155,0,NO_FEEDBACK
18296098,671/E,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,84,0,1,1,1,NONE,False,False,543,0,NO_FEEDBACK
18659870,671/E,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,84,0,1,1,1,NONE,False,False,143,0,NO_FEEDBACK
22209356,672/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
22209306,672/A,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
22190752,672/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,47,0,NO_FEEDBACK
22177514,672/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,69,0,NO_FEEDBACK
22123449,672/A,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,37,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
22209420,672/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,47,0,1,1,1,NONE,False,False,39,0,NO_FEEDBACK
21895734,672/B,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,47,0,1,1,1,NONE,False,False,53,0,NO_FEEDBACK
21895694,672/B,C++14 (GCC 6-32),OK,selected_accepted,SUCCESS,LOW,True,47,0,1,1,1,NONE,False,False,49,0,NO_FEEDBACK
20883534,672/B,GNU C++,OK,selected_accepted,SUCCESS,LOW,True,47,0,1,1,1,NONE,False,False,41,0,NO_FEEDBACK
19452818,672/B,GNU C++11,OK,selected_accepted,SUCCESS,LOW,True,47,0,1,1,1,NONE,False,False,55,0,NO_FEEDBACK
