dataset_source,source_mode,source_event_index,cohort,student_id,session_id,task_id,problem_id,problem_slug,problem_title,difficulty,concept,stage,scenario,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,analysis_time_ms,total_latency_ms,feedback_action,target_feedback_action,agreement,suspicious_region
problem_suite_http,RULE,540,8,508006,problem_suite_http:RULE:c8:s508006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,local_completion,locally_complete,UNKNOWN,LOW,True,1,2,2,5,6,CONCEPTUAL_HINT,true,True,1,5,241,262,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,541,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,84,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,542,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,293,337,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,543,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,first_conceptual_error,unknown_logic_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,332,356,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,544,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,repeated_conceptual_error,unknown_logic_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,321,359,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,545,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,259,280,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,546,8,508007,problem_suite_http:RULE:c8:s508007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,4,5,6,CONCEPTUAL_HINT,true,True,1,5,268,288,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,547,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,90,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,548,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,295,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,549,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,289,330,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,550,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,243,261,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,551,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,273,309,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,552,8,508008,problem_suite_http:RULE:c8:s508008:p308,308,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,252,286,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,553,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,90,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,554,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,279,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,555,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,250,270,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,556,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,251,292,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,557,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,261,299,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,558,8,508009,problem_suite_http:RULE:c8:s508009:p309,309,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,243,284,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,559,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,80,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,560,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,292,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,561,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,247,277,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,562,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,251,297,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,563,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,245,287,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,564,8,508010,problem_suite_http:RULE:c8:s508010:p310,310,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,246,267,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,565,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,48,70,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,566,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,264,298,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,567,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,249,295,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,568,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,241,279,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,569,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,244,279,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,570,8,508011,problem_suite_http:RULE:c8:s508011:p311,311,311,roman-to-integer,Roman to Integer,easy,lookahead condition,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,249,288,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,571,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,50,70,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,572,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,242,278,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,573,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,241,279,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,574,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,241,269,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,575,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,251,290,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,576,8,508012,problem_suite_http:RULE:c8:s508012:p312,312,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,local_completion,locally_complete,OFF_BY_ONE,LOW,True,1,2,1,5,6,CONCEPTUAL_HINT,true,True,1,5,251,295,CODE_HIGHLIGHT,NO_FEEDBACK,false,for loop condition
problem_suite_http,RULE,577,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,85,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,578,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,249,293,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,579,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,first_conceptual_error,possible_null_access_first,POSSIBLE_NULL_ACCESS,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,258,302,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,missing null or empty guard
problem_suite_http,RULE,580,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,repeated_conceptual_error,possible_null_access_repeat,POSSIBLE_NULL_ACCESS,MEDIUM,True,3,0,2,3,4,CODE_HIGHLIGHT,true,True,1,3,252,293,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,missing null or empty guard
problem_suite_http,RULE,581,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,253,295,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,582,9,509001,problem_suite_http:RULE:c9:s509001:p301,301,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,local_completion,locally_complete,WRONG_CONDITION,LOW,True,1,2,1,5,6,CONCEPTUAL_HINT,true,True,1,5,267,307,CONCEPTUAL_HINT,NO_FEEDBACK,false,while condition
problem_suite_http,RULE,583,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,57,79,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,584,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,246,285,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,585,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,240,276,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,586,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,243,280,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,587,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,249,280,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,588,9,509002,problem_suite_http:RULE:c9:s509002:p302,302,302,two-sum,Two Sum,easy,hash map lookup and pair search,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,288,335,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,589,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,47,66,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,590,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,238,254,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,591,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,first_conceptual_error,possible_null_access_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,243,277,NO_FEEDBACK,CODE_HIGHLIGHT,false,logic block
problem_suite_http,RULE,592,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,repeated_conceptual_error,possible_null_access_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,248,283,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,593,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,244,288,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,594,9,509003,problem_suite_http:RULE:c9:s509003:p303,303,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,4,5,6,CONCEPTUAL_HINT,true,True,1,5,245,288,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,595,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,46,84,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,596,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,243,273,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,597,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,first_conceptual_error,wrong_loop_boundary_first,WRONG_LOOP_BOUNDARY,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,251,270,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,binary search loop boundary
problem_suite_http,RULE,598,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,repeated_conceptual_error,wrong_loop_boundary_repeat,WRONG_LOOP_BOUNDARY,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,241,281,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,binary search loop boundary
problem_suite_http,RULE,599,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,256,286,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,600,9,509004,problem_suite_http:RULE:c9:s509004:p304,304,304,binary-search,Binary Search,easy,search interval invariant,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,253,292,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,601,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,46,84,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,602,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,247,287,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,603,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,first_conceptual_error,off_by_one_first,OFF_BY_ONE,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,242,275,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,for loop condition
problem_suite_http,RULE,604,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,repeated_conceptual_error,off_by_one_repeat,OFF_BY_ONE,MEDIUM,True,1,2,2,3,4,CODE_HIGHLIGHT,true,True,1,3,247,290,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,for loop condition
problem_suite_http,RULE,605,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,241,277,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,606,9,509005,problem_suite_http:RULE:c9:s509005:p305,305,305,merge-sorted-array,Merge Sorted Array,easy,array index management,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,2,5,6,CONCEPTUAL_HINT,true,True,1,5,253,292,NO_FEEDBACK,NO_FEEDBACK,true,logic block
problem_suite_http,RULE,607,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,46,84,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,608,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,242,275,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,609,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,first_conceptual_error,wrong_condition_first,WRONG_CONDITION,MEDIUM,True,1,2,1,2,3,GUIDING_QUESTION,true,True,1,2,243,288,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,610,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,repeated_conceptual_error,wrong_condition_repeat,WRONG_CONDITION,MEDIUM,True,1,2,2,3,4,CONCEPTUAL_HINT,true,True,1,3,249,281,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,while condition
problem_suite_http,RULE,611,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,1,4,5,CONCEPTUAL_HINT,true,True,1,4,249,284,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,612,9,509006,problem_suite_http:RULE:c9:s509006:p306,306,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,local_completion,locally_complete,UNKNOWN,LOW,True,1,2,2,5,6,CONCEPTUAL_HINT,true,True,1,5,248,285,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
problem_suite_http,RULE,613,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,syntax,missing_statement_ending,SYNTAX_ERROR,HIGH,False,0,0,1,0,1,,,True,1,0,53,94,CODE_HIGHLIGHT,CODE_HIGHLIGHT,true,statement ending
problem_suite_http,RULE,614,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,planning,unfinished_implementation,STUCK_NO_PROGRESS,LOW,True,0,3,1,1,2,CODE_HIGHLIGHT,true,True,2,1,242,281,GUIDING_QUESTION,GUIDING_QUESTION,true,unfinished implementation
problem_suite_http,RULE,615,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,first_conceptual_error,unknown_logic_first,UNKNOWN,MEDIUM,True,3,0,1,2,3,GUIDING_QUESTION,true,True,1,2,248,284,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,616,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,repeated_conceptual_error,unknown_logic_repeat,UNKNOWN,MEDIUM,True,3,0,2,3,4,NO_FEEDBACK,false,True,1,3,243,278,NO_FEEDBACK,CONCEPTUAL_HINT,false,logic block
problem_suite_http,RULE,617,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,partial_logic,partial_but_compiling,UNKNOWN,MEDIUM,True,1,2,3,4,5,NO_FEEDBACK,false,True,1,4,249,287,CONCEPTUAL_HINT,CONCEPTUAL_HINT,true,logic block
problem_suite_http,RULE,618,9,509007,problem_suite_http:RULE:c9:s509007:p307,307,307,lru-cache,LRU Cache,medium,state update and eviction policy,local_completion,locally_complete,UNKNOWN,LOW,True,3,0,4,5,6,CONCEPTUAL_HINT,true,True,1,5,244,280,CONCEPTUAL_HINT,NO_FEEDBACK,false,logic block
