event_index,mode,phase,student_id,task_id,attempt_no,scenario,status,action,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,error
391,RULE,stress,310391,2104,1,unfinished_todo_repeat_b,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,9,33,unfinished implementation,
392,RULE,stress,310392,2105,1,complete_return_first,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,56,logic block,
393,RULE,stress,310393,2106,1,unknown_partial_logic,200,CONCEPTUAL_HINT,UNKNOWN,True,1,2,8,31,logic block,
394,RULE,stress,310394,2105,1,complete_return_second,200,NO_FEEDBACK,UNKNOWN,True,3,0,8,47,logic block,
395,RULE,stress,310395,2101,1,syntax_after_progress,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,3,48,statement ending,
396,RULE,stress,310396,2102,1,off_by_one_after_progress,200,CODE_HIGHLIGHT,OFF_BY_ONE,True,1,2,8,33,for loop condition,
397,RULE,stress,310397,2104,1,unfinished_todo_after_progress,200,GUIDING_QUESTION,STUCK_NO_PROGRESS,True,0,3,7,47,unfinished implementation,
398,RULE,stress,310398,2103,1,wrong_condition_after_progress,200,CONCEPTUAL_HINT,WRONG_CONDITION,True,1,2,7,28,while condition,
399,RULE,stress,310399,2105,1,complete_return_final,200,NO_FEEDBACK,UNKNOWN,True,3,0,10,34,logic block,
400,RULE,stress,310400,2101,1,syntax_missing_semicolon_a,200,CODE_HIGHLIGHT,SYNTAX_ERROR,False,0,0,4,27,statement ending,
