event_index,mode,cohort,student_id,problem_id,problem_slug,problem_title,difficulty,concept,attempt_no,stage,scenario,expected_action,expected_reason,status,action,agreement,feedback_source,feedback_text,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,code_lines,error
148,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job on handling the trimming and reversal logic! Consider what might happen if the input string `s` is null before you attempt to call `.trim()` on it.,POSSIBLE_NULL_ACCESS,True,3,0,0,2259,missing null or empty guard,1,
149,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,It looks like you're on the right track with incrementing your `checkpoint` variable! Think about how the `checkpoint` variable is being used and what its value needs to represent after that code block executes to satisfy all the test cases.,UNKNOWN,True,1,2,0,937,logic block,1,
150,ML,3,913001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great start! Your code looks like it's on the right track for iterating through the string. Consider what should happen to `left` and `right` in each iteration to ensure the loop eventually stops.,WRONG_CONDITION,True,3,0,0,824,while condition,1,
151,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax issue with how your statement is ending. Double-check the punctuation or keywords used right after your variable declaration.,SYNTAX_ERROR,False,0,0,0,1400,statement ending,1,
152,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,You're on the right track by setting up the `progress` variable! Consider what needs to happen within your loop to actually update that `progress` based on the problem's requirements.,STUCK_NO_PROGRESS,True,0,3,0,1763,unfinished implementation,2,
153,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,It looks like your loop condition might be causing you to go one step too far when accessing `nums[i]`. Double-check where your loop should start and end to ensure you're only considering valid indices.,OFF_BY_ONE,True,1,2,0,2883,for loop condition,1,
154,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"It looks like your loop condition might be causing an ""off-by-one"" error. Think about the valid indices for an array and how your loop is currently handling the boundaries.",OFF_BY_ONE,True,1,2,0,1126,for loop condition,1,
155,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"It looks like you're on the right track with managing your checkpoint, but there might be a small misunderstanding in how it's being used within your logic. Consider how the `checkpoint` variable should change based on different outcomes in your program.",UNKNOWN,True,1,2,0,1703,logic block,1,
156,ML,3,913002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,"Your logic correctly identifies a potential pair, but consider what happens if the required complement hasn't been seen yet. Think about how to store and retrieve numbers you've already processed.",UNKNOWN,True,3,0,0,1176,logic block,1,
157,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,"It looks like there might be a small punctuation issue in your code that's causing a syntax error. Check the end of that line carefully, and you should be able to spot it!",SYNTAX_ERROR,False,0,0,0,743,statement ending,1,
158,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're on the right track with setting up your variables! What's the next logical step to begin processing the input and working towards your goal?,STUCK_NO_PROGRESS,True,0,3,0,845,unfinished implementation,2,
159,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,"You're so close! Your code handles some cases correctly, but think about what happens when the input string has characters that *don't* have a matching opening character on the stack.",UNKNOWN,True,3,0,0,1041,logic block,1,
160,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Great job on passing most of the tests! Take another look at how you're handling opening parentheses, as that might be where the remaining issue lies.",UNKNOWN,True,3,0,0,788,logic block,1,
161,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with updating the checkpoint, but it looks like the logic for determining the next checkpoint might need a closer look based on the test results. Consider how the `checkpoint` variable should change in different scenarios.",UNKNOWN,True,1,2,0,941,logic block,1,
162,ML,3,913003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,Your code correctly handles many cases! Consider what happens when the input string contains characters that are not opening brackets.,UNKNOWN,True,3,0,0,845,logic block,1,
163,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax issue with how the `candidate` variable is being declared and initialized on that line. Double-check the requirements for variable declarations and assignments in C++.,SYNTAX_ERROR,False,0,0,0,896,statement ending,1,
164,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic for the algorithm is still missing. What are the main steps you think need to happen to solve this problem?,STUCK_NO_PROGRESS,True,0,3,1,2225,unfinished implementation,2,
165,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,3,first_conceptual_error,wrong_loop_boundary_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're very close to a correct binary search! Take another look at the condition in your `while` loop and consider how it affects the search space when the target isn't found.,WRONG_LOOP_BOUNDARY,True,1,2,0,2110,binary search loop boundary,1,
166,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,4,repeated_conceptual_error,wrong_loop_boundary_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,template,Compare this part of your logic with the task requirement.,WRONG_LOOP_BOUNDARY,True,1,2,0,694,binary search loop boundary,1,
167,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on the checkpoint logic! Think about how the `checkpoint` variable needs to change to correctly represent the progression through the levels.,UNKNOWN,True,1,2,0,838,logic block,1,
168,ML,3,913004,304,binary-search,Binary Search,easy,search interval invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on getting all the tests to pass! Your code correctly identifies the middle element in the array.,UNKNOWN,True,3,0,0,1185,logic block,1,
169,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,template,Check the statement ending. There may be a small issue here.,SYNTAX_ERROR,False,0,0,0,521,statement ending,1,
170,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,"It looks like you're on the right track by initializing the `progress` variable, but there's more to implement within the core algorithm. Can you think about what needs to happen to `progress` based on the problem description?",STUCK_NO_PROGRESS,True,0,3,0,816,unfinished implementation,2,
171,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,It looks like you're very close to the solution! Consider carefully what the upper bound of your loop should be to avoid accessing elements beyond the array's bounds.,OFF_BY_ONE,True,1,2,0,751,for loop condition,1,
172,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job getting most of the tests to pass! Think about the range of valid indices for an array when checking your `for` loop condition.,OFF_BY_ONE,True,1,2,0,1015,for loop condition,1,
173,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're off to a great start with tracking your checkpoint! Think about how the current value of `checkpoint` is being used in the logic block to determine the next step.,UNKNOWN,True,1,2,0,636,logic block,1,
174,ML,3,913005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on passing the tests! Your loop logic seems to be working correctly.,UNKNOWN,True,3,0,0,871,logic block,1,
175,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small syntax issue with how your statement is ending. Double-check the punctuation at the end of your line.,SYNTAX_ERROR,False,0,0,0,930,statement ending,1,
176,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic of your algorithm is still missing! What step in the problem description might be a good place to start implementing the core logic?,STUCK_NO_PROGRESS,True,0,3,0,728,unfinished implementation,2,
177,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,template,Review the condition carefully. Does it describe the exact stopping rule?,WRONG_CONDITION,True,1,2,0,678,while condition,1,
178,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"It looks like your `while` loop condition isn't quite right and is causing the loop to continue longer than intended, leading to incorrect calculations. Think about what condition should cause the loop to stop to ensure you only process valid pairs of heights.",WRONG_CONDITION,True,1,2,0,938,while condition,1,
179,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Great start on tackling this problem! Take another look at the logic within your `if` statement, and consider what needs to happen to correctly pass all the test cases.",UNKNOWN,True,1,2,0,1256,logic block,1,
180,ML,3,913006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're on the right track with your loop structure! Think about how you can use the `left` and `right` pointers to determine the amount of water trapped at each step within the loop.,UNKNOWN,True,3,0,0,715,logic block,1,
181,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax error related to how your statement is ended. Double-check the punctuation at the end of the line where you declare and initialize `candidate`.,SYNTAX_ERROR,False,0,0,0,1013,statement ending,1,
182,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like the core logic for calculating progress is still under development. Have you considered how you'll update the `progress` variable based on the task requirements?,STUCK_NO_PROGRESS,True,0,3,0,1149,unfinished implementation,2,
183,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,3,first_conceptual_error,unknown_logic_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,false,gemini,Great job on getting the tests to pass!  It looks like the core logic for caching is working as expected.,UNKNOWN,True,3,0,1,701,logic block,1,
184,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,4,repeated_conceptual_error,unknown_logic_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job passing most of the tests! Take another look at the `if` block and think about what needs to happen when the cache exceeds its capacity.,UNKNOWN,True,3,0,0,698,logic block,1,
185,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Great start! It looks like your code is on the right track, but there might be a slight misunderstanding in how the logic within this block affects the overall outcome. Think about what value `checkpoint` needs to hold at different stages to meet all the test cases.",UNKNOWN,True,1,2,0,2232,logic block,1,
186,ML,3,913007,307,lru-cache,LRU Cache,medium,state update and eviction policy,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,gemini,Your logic for managing the cache size is almost there! Consider what happens when the cache is already full and you're adding a new item.,UNKNOWN,True,3,0,1,1565,logic block,1,
187,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,template,Check the statement ending. There may be a small issue here.,SYNTAX_ERROR,False,0,0,0,589,statement ending,1,
188,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,template,What should be true at each iteration for your algorithm to work correctly?,STUCK_NO_PROGRESS,True,0,3,1,593,unfinished implementation,2,
189,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,It looks like your `for` loop is running one extra time than it should. Think about what happens when `right` equals `s.length()` in your condition.,OFF_BY_ONE,True,1,2,0,1835,for loop condition,1,
190,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Your loop condition is very close, but there's a slight off-by-one error that's causing it to miss the last character of the string. Try adjusting your loop's upper bound to ensure all characters are considered.",OFF_BY_ONE,True,1,2,0,787,for loop condition,1,
191,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,You're off to a great start with tracking your progress! Think about how the `checkpoint` variable is being used within the `while` loop.,UNKNOWN,True,1,2,0,869,logic block,1,
192,ML,3,913008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Your code correctly handles the iteration and calculates a maximum value! Consider what happens if the condition for updating `best` isn't met within your loop.,UNKNOWN,True,3,0,0,989,logic block,1,
193,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,I noticed a syntax error in your code. Please check the end of your statement for any missing characters.,SYNTAX_ERROR,False,0,0,0,707,statement ending,1,
194,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you've started setting up your variables! What's the next logical step in solving this problem based on the task description?,STUCK_NO_PROGRESS,True,0,3,0,816,unfinished implementation,2,
195,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with the loop structure, but double-check what condition needs to be met to ensure all nodes are processed. Think about when the loop should stop.",WRONG_CONDITION,True,1,2,0,813,while condition,1,
196,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"You're on the right track with using a `while` loop and a `break` condition, but think carefully about what needs to be true for the loop to *continue* running, rather than when it should stop. Consider what `current == null` signifies in the context of iterating through a list.",WRONG_CONDITION,True,1,2,0,1250,while condition,1,
197,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,template,Compare this part of your logic with the task requirement.,UNKNOWN,True,1,2,0,701,logic block,1,
198,ML,3,913009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Your code successfully reversed the linked list. Great job implementing the iterative approach to this common problem!,UNKNOWN,True,3,0,0,740,logic block,1,
199,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there's a small syntax error with how the statement is ending. Double-check the punctuation at the end of that line!,SYNTAX_ERROR,False,0,0,1,685,statement ending,1,
200,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're on the right track with setting up your variables! What core logic might you need to add to start processing the input and move towards a solution?,STUCK_NO_PROGRESS,True,0,3,0,1491,unfinished implementation,2,
201,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,You're close with your loop condition; double-check how array indices work to avoid going out of bounds. Consider what the last valid index for `mat.length` should be.,OFF_BY_ONE,True,1,2,0,860,for loop condition,1,
202,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great start on the loop! Double-check the loop's condition to make sure you're including the correct elements and not going out of bounds.,OFF_BY_ONE,True,1,2,0,847,for loop condition,1,
203,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,"Your code is on the right track, but it seems like you might be overlooking a key detail in how the `checkpoint` variable is being used within your logic block. Consider carefully what value you expect `checkpoint` to hold at each stage of your program's execution.",UNKNOWN,True,1,2,0,1269,logic block,1,
204,ML,3,913010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on this! Your code correctly calculates the sum of the main diagonal elements.,UNKNOWN,True,3,0,0,807,logic block,1,
205,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a small punctuation error at the end of your `int candidate = 0` statement. Double-check how statements are typically ended in Java.,SYNTAX_ERROR,False,0,0,0,1743,statement ending,1,
206,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're off to a good start! Can you think about how the `progress` variable might be used to track the completion of the core algorithm you've commented out?,STUCK_NO_PROGRESS,True,0,3,0,794,unfinished implementation,2,
207,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,template,Check the for loop condition. There may be a small issue here.,OFF_BY_ONE,True,1,2,0,669,for loop condition,1,
208,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,You're so close to getting this! Take another look at how your loop's condition interacts with string indexing to make sure you're not missing any characters.,OFF_BY_ONE,True,1,2,0,1063,for loop condition,1,
209,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great start on the logic block! Consider carefully how the `checkpoint` variable changes within the loop and if that's affecting subsequent loop iterations as you intend.,UNKNOWN,True,1,2,1,1965,logic block,1,
210,ML,3,913011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,Great job on implementing the core logic to iterate through the string and sum the character values! This approach effectively addresses the problem.,UNKNOWN,True,3,0,0,713,logic block,1,
211,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,It looks like there might be a missing punctuation mark at the end of your statement. Remember to check for those little details that help make your code syntactically correct!,SYNTAX_ERROR,False,0,0,0,1633,statement ending,1,
212,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,template,What should be true at each iteration for your algorithm to work correctly?,STUCK_NO_PROGRESS,True,0,3,0,557,unfinished implementation,2,
213,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,gemini,You're on the right track with your loop structure! Think about what the condition for your `while` loop needs to be so that it stops at the correct time and produces the desired output.,WRONG_CONDITION,True,1,2,0,847,while condition,1,
214,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,"Your loop condition is set to `true`, which means it will run indefinitely unless explicitly broken out of. Consider how the loop's termination should be tied to the input `n` itself.",WRONG_CONDITION,True,1,2,0,991,while condition,1,
215,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,gemini,Great job getting your code to compile and pass one test! Review the logic within your `checkpoint` block to see if it correctly handles all the scenarios the tests are designed to check.,UNKNOWN,True,1,2,0,908,logic block,1,
216,ML,3,913012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,gemini,You're very close to the correct solution! Take another look at your `for` loop condition and consider how it might be affecting the number of iterations.,OFF_BY_ONE,True,1,2,0,879,for loop condition,1,
217,ML,4,914001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,gemini,Your code has a small syntax error related to how statements are ended. Take a closer look at the punctuation after your variable declaration.,SYNTAX_ERROR,False,0,0,0,801,statement ending,1,
218,ML,4,914001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,gemini,It looks like you're off to a good start on this problem! What do you think is the next logical step to implement the core algorithm you've outlined?,STUCK_NO_PROGRESS,True,0,3,0,806,unfinished implementation,2,
219,ML,4,914001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,gemini,Great job on passing most of the tests! Consider what might happen if the input string `s` were null and how you could handle that scenario gracefully.,POSSIBLE_NULL_ACCESS,True,3,0,0,905,missing null or empty guard,1,
220,ML,4,914001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,gemini,Great job on passing most of the tests! Consider what might happen if the input string `s` is `null` before calling `.trim()` on it.,POSSIBLE_NULL_ACCESS,True,3,0,1,770,missing null or empty guard,1,
