event_index,mode,cohort,student_id,problem_id,problem_slug,problem_title,difficulty,concept,attempt_no,stage,scenario,expected_action,expected_reason,status,action,agreement,error_type,compile_success,tests_passed,tests_failed,analysis_time_ms,wall_latency_ms,suspicious_region,code_lines,error
371,ML,6,306002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,252,1250,logic block,1,
372,ML,6,306002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,258,1201,logic block,1,
373,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,1022,statement ending,1,
374,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,260,987,unfinished implementation,2,
375,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,257,1607,logic block,1,
376,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,257,1057,logic block,1,
377,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,273,1211,logic block,1,
378,ML,6,306003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,UNKNOWN,True,3,0,266,1179,logic block,1,
379,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,957,statement ending,1,
380,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,271,826,unfinished implementation,2,
381,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,3,first_conceptual_error,wrong_loop_boundary_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,WRONG_LOOP_BOUNDARY,True,1,2,272,1491,binary search loop boundary,1,
382,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,4,repeated_conceptual_error,wrong_loop_boundary_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_LOOP_BOUNDARY,True,1,2,266,954,binary search loop boundary,1,
383,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,260,1367,logic block,1,
384,ML,6,306004,304,binary-search,Binary Search,easy,search interval invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,260,1215,logic block,1,
385,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,1390,statement ending,1,
386,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,305,1323,unfinished implementation,2,
387,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,267,1314,for loop condition,1,
388,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,266,1001,for loop condition,1,
389,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,279,2944,logic block,1,
390,ML,6,306005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,254,1268,logic block,1,
391,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,8403,statement ending,1,
392,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,257,11067,unfinished implementation,2,
393,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,276,1968,while condition,1,
394,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,255,1418,while condition,1,
395,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,253,1116,logic block,1,
396,ML,6,306006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,258,1298,logic block,1,
397,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,51,1190,statement ending,1,
398,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,272,1104,unfinished implementation,2,
399,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,3,first_conceptual_error,unknown_logic_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,265,1037,logic block,1,
400,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,4,repeated_conceptual_error,unknown_logic_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,268,1144,logic block,1,
401,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,266,1035,logic block,1,
402,ML,6,306007,307,lru-cache,LRU Cache,medium,state update and eviction policy,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,UNKNOWN,True,3,0,265,2365,logic block,1,
403,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,49,767,statement ending,1,
404,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,265,1123,unfinished implementation,2,
405,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,267,1260,for loop condition,1,
406,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,266,1231,for loop condition,1,
407,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,262,1760,logic block,1,
408,ML,6,306008,308,longest-substring,Longest Substring Without Repeating Characters,medium,sliding window invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,254,1326,logic block,1,
409,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,932,statement ending,1,
410,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,266,1416,unfinished implementation,2,
411,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,280,3180,while condition,1,
412,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,262,1247,while condition,1,
413,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,260,1134,logic block,1,
414,ML,6,306009,309,reverse-linked-list,Reverse Linked List,easy,pointer update order,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,259,2793,logic block,1,
415,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,920,statement ending,1,
416,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,301,1526,unfinished implementation,2,
417,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,268,1543,for loop condition,1,
418,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,258,1312,for loop condition,1,
419,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,258,1192,logic block,1,
420,ML,6,306010,310,matrix-diagonal-sum,Matrix Diagonal Sum,easy,nested indexing and double counting,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,0,,false,,,,,,30021,,1,timed out
421,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,56,963,statement ending,1,
422,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,260,1082,unfinished implementation,2,
423,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,265,1240,for loop condition,1,
424,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,267,998,for loop condition,1,
425,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,289,1533,logic block,1,
426,ML,6,306011,311,roman-to-integer,Roman to Integer,easy,lookahead condition,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,259,1726,logic block,1,
427,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,51,926,statement ending,1,
428,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,263,857,unfinished implementation,2,
429,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,253,1025,while condition,1,
430,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,271,5051,while condition,1,
431,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,266,1746,logic block,1,
432,ML,6,306012,312,climbing-stairs,Climbing Stairs,easy,base cases and recurrence,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CODE_HIGHLIGHT,false,OFF_BY_ONE,True,1,2,268,2261,for loop condition,1,
433,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,49,1069,statement ending,1,
434,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,258,1208,unfinished implementation,2,
435,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,POSSIBLE_NULL_ACCESS,True,3,0,264,1151,missing null or empty guard,1,
436,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,POSSIBLE_NULL_ACCESS,True,3,0,266,1373,missing null or empty guard,1,
437,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,279,1106,logic block,1,
438,ML,7,307001,301,palindrome,Valid Palindrome,easy,two pointers and string normalization,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,WRONG_CONDITION,True,3,0,258,2797,while condition,1,
439,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,971,statement ending,1,
440,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,252,2199,unfinished implementation,2,
441,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,259,968,for loop condition,1,
442,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,254,1111,for loop condition,1,
443,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,263,1068,logic block,1,
444,ML,7,307002,302,two-sum,Two Sum,easy,hash map lookup and pair search,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,297,1081,logic block,1,
445,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,58,12830,statement ending,1,
446,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,253,1469,unfinished implementation,2,
447,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,3,first_conceptual_error,possible_null_access_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,262,3570,logic block,1,
448,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,4,repeated_conceptual_error,possible_null_access_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,NO_FEEDBACK,false,UNKNOWN,True,3,0,264,1146,logic block,1,
449,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,301,1356,logic block,1,
450,ML,7,307003,303,valid-parentheses,Valid Parentheses,easy,stack state and matching brackets,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,CONCEPTUAL_HINT,false,UNKNOWN,True,3,0,255,1038,logic block,1,
451,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,58,3151,statement ending,1,
452,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,267,2154,unfinished implementation,2,
453,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,3,first_conceptual_error,wrong_loop_boundary_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,WRONG_LOOP_BOUNDARY,True,1,2,262,969,binary search loop boundary,1,
454,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,4,repeated_conceptual_error,wrong_loop_boundary_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,WRONG_LOOP_BOUNDARY,True,1,2,255,1114,binary search loop boundary,1,
455,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,293,1027,logic block,1,
456,ML,7,307004,304,binary-search,Binary Search,easy,search interval invariant,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,256,1695,logic block,1,
457,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,50,817,statement ending,1,
458,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,276,1067,unfinished implementation,2,
459,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,3,first_conceptual_error,off_by_one_first,CODE_HIGHLIGHT,First substantial mistake should receive the least sufficient intervention.,200,CODE_HIGHLIGHT,true,OFF_BY_ONE,True,1,2,270,999,for loop condition,1,
460,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,4,repeated_conceptual_error,off_by_one_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,200,CONCEPTUAL_HINT,true,OFF_BY_ONE,True,1,2,268,1275,for loop condition,1,
461,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,256,1128,logic block,1,
462,ML,7,307005,305,merge-sorted-array,Merge Sorted Array,easy,array index management,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,258,1033,logic block,1,
463,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,58,1095,statement ending,1,
464,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,320,1095,unfinished implementation,2,
465,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,3,first_conceptual_error,wrong_condition_first,CONCEPTUAL_HINT,First substantial mistake should receive the least sufficient intervention.,200,CONCEPTUAL_HINT,true,WRONG_CONDITION,True,1,2,275,1284,while condition,1,
466,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,4,repeated_conceptual_error,wrong_condition_repeat,CONCEPTUAL_HINT,Repeated mistake should move from location cue to conceptual support.,0,,false,,,,,,30022,,1,timed out
467,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,5,partial_logic,partial_but_compiling,CONCEPTUAL_HINT,Compiling but incomplete logic should receive a compact conceptual nudge.,200,CONCEPTUAL_HINT,true,UNKNOWN,True,1,2,261,15264,logic block,1,
468,ML,7,307006,306,trapping-rain-water,Trapping Rain Water,hard,two pointers and running maxima,6,local_completion,locally_complete,NO_FEEDBACK,Locally complete state should not be interrupted.,200,NO_FEEDBACK,true,UNKNOWN,True,3,0,258,1324,logic block,1,
469,ML,7,307007,307,lru-cache,LRU Cache,medium,state update and eviction policy,1,syntax,missing_statement_ending,CODE_HIGHLIGHT,First syntax error should be localized before giving a concept explanation.,200,CODE_HIGHLIGHT,true,SYNTAX_ERROR,False,0,0,51,956,statement ending,1,
470,ML,7,307007,307,lru-cache,LRU Cache,medium,state update and eviction policy,2,planning,unfinished_implementation,GUIDING_QUESTION,Unfinished code should prompt the student to state the next step.,200,GUIDING_QUESTION,true,STUCK_NO_PROGRESS,True,0,3,290,1135,unfinished implementation,2,
